Isuzu Bighorn/$ 6 899/"https://im.mashina.kg/tachka/images//3/f/1/3f181b029cbaefa24f518525e5379de7_240x180.jpg"/2001 г., 3.5 л., автомат/внедорожник 5 дв., бензин/руль справа, 205 000 км
Volkswagen Passat/$ 3 000/"https://im.mashina.kg/tachka/images//b/e/a/bea36b024b1a0d81db7976c5e871d4b8_240x180.jpg"/2001 г., 2 л., механика/седан, бензин/руль слева, 295 000 км
Lexus LS/$ 9 900/"https://im.mashina.kg/tachka/images//9/7/2/972bbc467f57eb9a32418e6ffa5efe7b_240x180.jpg"/2006 г., 4.6 л., автомат/седан, бензин/руль слева, 19 500 км
Subaru Outback/$ 12 000/"https://im.mashina.kg/tachka/images//c/9/c/c9c19c486d9af448a00bd158a51e2220_240x180.jpg"/2010 г., 2.5 л., вариатор/универсал, бензин/руль слева, 263 932 км
Toyota Prius/$ 22 000/"https://im.mashina.kg/tachka/images//6/e/0/6e0ea244eb5198325b6f7ce46e9340cb_240x180.jpg"/2017 г., 1.8 л., вариатор/хэтчбек 5 дв., гибрид/руль слева, 117 000 км
Lexus RX/$ 18 800/"https://im.mashina.kg/tachka/images//3/e/4/3e4a8e6ed2ec52cf2c270d8de9f69fcf_240x180.jpg"/2010 г., 3.5 л., автомат/внедорожник 5 дв., бензин/руль слева, 10 500 км
ВАЗ (Lada) 2107/$ 1 946/"https://im.mashina.kg/tachka/images//6/a/5/6a5774123dcdc5a10988ec975f3cc001_240x180.jpg"/2008 г., 1.6 л., механика/седан, бензин/руль слева
Porsche Cayenne/$ 10 500/"https://im.mashina.kg/tachka/images//4/4/5/44572e1b67c74c65cea7f81cb869ecfe_240x180.jpg"/2007 г., 4.8 л., автомат/внедорожник 5 дв., бензин/руль слева, 145 000 км
Mercedes-Benz S-класс/$ 11 800/"https://im.mashina.kg/tachka/images//b/f/a/bfa7de03269672eaa169def061cee406_240x180.jpg"/2005 г., 5.5 л., автомат/седан, бензин/руль слева, 200 000 км
Opel Vectra/$ 1 356/"https://im.mashina.kg/tachka/images//b/a/a/baa970d6f939f00965a6878428ea1cbd_240x180.jpg"/1992 г., 1.7 л., механика/седан, дизель/руль слева, 250 000 км
Daewoo Damas/$ 1 415/"https://im.mashina.kg/tachka/images//b/9/8/b98079cd4c1b21c9205c4e3faf2d0a70_240x180.jpg"/2000 г., 0.8 л., механика/минивэн, бензин/руль слева
Honda Odyssey/$ 2 418/"https://im.mashina.kg/tachka/images//a/8/3/a837bf5834e8d030409fdb54bd70aa47_240x180.jpg"/1998 г., 2.3 л., автомат/минивэн, бензин/руль справа, 450 000 км
Rover 75/$ 2 064/"https://im.mashina.kg/tachka/images//f/4/e/f4e84ddcdc3f1891316a5d13996dac8e_240x180.jpg"/2001 г., 2 л., автомат/универсал, дизель/руль справа
Toyota Camry/$ 8 500/"https://im.mashina.kg/tachka/images//b/f/1/bf15c456374bf7b957da33a2ae6a1b4a_240x180.jpg"/2004 г., 3 л., автомат/седан, бензин/руль слева, 280 000 км
Lexus LX/$ 34 000/"https://im.mashina.kg/tachka/images//b/b/6/bb67ac75933488fffd04895ef9f3f9c9_240x180.jpg"/2011 г., 5.7 л., автомат/внедорожник 5 дв., бензин/руль слева, 180 000 км
ВАЗ (Lada) 2104/$ 1 061/"https://im.mashina.kg/tachka/images//b/9/d/b9db14e85bad08f43afdd82803725d80_240x180.jpg"/2006 г., 1.6 л., механика/универсал, бензин/руль слева
Toyota Camry/$ 8 300/"https://im.mashina.kg/tachka/images//e/5/8/e589b6f891132749693b873203b97f6d_240x180.jpg"/2004 г., 2.4 л., автомат/седан, бензин/руль слева, 290 000 км
Nissan Patrol/$ 10 000/"https://im.mashina.kg/tachka/images//c/f/f/cff3dc7c23a26a1111b3c9fdbf4d441c_240x180.jpg"/1999 г., 2.8 л., механика/внедорожник 5 дв., дизель/руль слева, 220 000 км
Chevrolet Malibu/$ 15 000/"https://im.mashina.kg/tachka/images//d/9/b/d9bf490c1f17d6596df29f80622c7038_240x180.jpg"/2018 г., 2 л., автомат/седан, бензин/руль слева, 48 000 км
Honda Accord/$ 4 600/"https://im.mashina.kg/tachka/images//3/c/8/3c894875f3b892b383d306c3d1b6efc4_240x180.jpg"/2003 г., 2.4 л., автомат/универсал, бензин/руль справа, 156 852 км
ВАЗ (Lada) 2107/$ 1 769/"https://im.mashina.kg/tachka/images//9/3/7/937fdb9d19bdae706b3fd92919a2f3f7_240x180.jpg"/2007 г., 1.6 л., механика/седан, бензин/руль слева
Toyota Camry/$ 9 500/"https://im.mashina.kg/tachka/images//8/d/4/8d408363211ee23d54eea09161e56bc4_240x180.jpg"/2004 г., 2.4 л., автомат/седан, бензин/руль справа
Nissan Primera/$ 3 538/"https://im.mashina.kg/tachka/images//a/5/c/a5c8d27e86a8ad90855bc1e3994b4ca7_240x180.jpg"/2002 г., 2 л., механика/седан, бензин/руль слева
Chevrolet Malibu/$ 11 500/"https://im.mashina.kg/tachka/images//b/5/8/b581cc316217babc5eef5aafdc1f6c79_240x180.jpg"/2014 г., 2 л., автомат/седан, бензин/руль слева, 183 000 км
Hyundai Accent/$ 2 713/"https://im.mashina.kg/tachka/images//5/0/8/50814750910c43a8b28d078573cbe30a_240x180.jpg"/2003 г., 1.5 л., автомат/хэтчбек 5 дв., бензин/руль слева, 300 000 км
Isuzu Trooper/$ 1 002/"https://im.mashina.kg/tachka/images//e/6/3/e63dda23cec69a2d0d65c347ba894e7b_240x180.jpg"/1988 г., 2.8 л., механика/внедорожник 3 дв., дизель/руль слева, 185 000 км
ВАЗ (Lada) 2107/$ 2 064/"https://im.mashina.kg/tachka/images//c/c/d/ccd95833890bcdbc4b02fb8b615ba380_240x180.jpg"/2006 г., 1.6 л., механика/седан, бензин/руль слева
Land Rover Range Rover/$ 18 800/"https://im.mashina.kg/tachka/images//c/4/5/c458719175e228c4282c4195cc068ce3_240x180.jpg"/2010 г., 5 л., автомат/внедорожник 5 дв., бензин/руль слева, 113 333 км
Chrysler 300C/$ 4 500/"https://im.mashina.kg/tachka/images//e/3/0/e30b2d3a56cd3860669a9b92aa990063_240x180.jpg"/2005 г., 3.5 л., автомат/универсал, бензин/руль слева
Lexus GX/$ 25 000/"https://im.mashina.kg/tachka/images//3/f/1/3f1d9337f4c23e6dd1597f6604f9f6a7_240x180.jpg"/2008 г., 4.7 л., автомат/внедорожник 5 дв., бензин/руль слева, 147 000 км
Daewoo Matiz/$ 2 713/"https://im.mashina.kg/tachka/images//a/e/0/ae08bf4315a79249b2cb65335a833803_240x180.jpg"/2007 г., 0.8 л., автомат/хэтчбек 5 дв., бензин/руль слева, 135 000 км
Volkswagen Golf/$ 1 769/"https://im.mashina.kg/tachka/images//1/f/e/1feefc626559b832207cb96ac930d09e_240x180.jpg"/1992 г., 1.8 л., механика/хэтчбек 5 дв., бензин/руль слева, 260 000 км
Mercedes-Benz W124/$ 4 500/"https://im.mashina.kg/tachka/images//1/d/c/1dc2a5bc1a84896a48b41b4b644d816f_240x180.jpg"/1993 г., 2.8 л., автомат/седан, бензин/руль слева, 356 090 км
Kia Carnival/$ 2 595/"https://im.mashina.kg/tachka/images//5/2/c/52cd94a77393c5b7cba3aba794f54bff_240x180.jpg"/2001 г., 2.9 л., механика/минивэн, дизель/руль слева, 200 000 км
Mercedes-Benz E-класс/$ 13 000/"https://im.mashina.kg/tachka/images//1/7/c/17c71b0df4b25686edd7526e89457fcb_240x180.jpg"/2002 г., 3.2 л., автомат/седан, бензин/руль слева, 126 000 км
Volkswagen Transporter/$ 8 000/"https://im.mashina.kg/tachka/images//e/b/6/eb61f747014b306d0b857c912fca41ff_240x180.jpg"/2008 г., 2.5 л., механика/минивэн, дизель/руль слева, 225 190 км
Toyota Camry/$ 8 500/"https://im.mashina.kg/tachka/images//5/1/a/51a26ab84a3cf6c170f68c8c7eea0ee0_240x180.jpg"/2004 г., 3 л., автомат/седан, бензин/руль слева
Honda Fit/$ 6 000/"https://im.mashina.kg/tachka/images//c/e/6/ce6e20ff742af58867b402d660a27c4e_240x180.jpg"/2003 г., 1.3 л., вариатор/хэтчбек 5 дв., бензин/руль справа
Infiniti QX/$ 10 500/"https://im.mashina.kg/tachka/images//7/b/3/7b3d2c6edaa6dd5d24a711c23bbf1cf7_240x180.jpg"/2005 г., 5.6 л., автомат/внедорожник 5 дв., бензин/руль слева, 200 000 км
Daewoo Matiz/$ 1 887/"https://im.mashina.kg/tachka/images//2/1/3/213b47702866397c998b4208c42fe7ab_240x180.jpg"/2008 г., 0.8 л., механика/хэтчбек 5 дв., бензин/руль слева, 146 400 км
Honda Civic/$ 4 500/"https://im.mashina.kg/tachka/images//9/c/6/9c6f2f5cc8cc60075dd28a3ced78b4d7_240x180.jpg"/2001 г., 1.4 л., автомат/хэтчбек 5 дв., бензин/руль справа
Mercedes-Benz GLK-класс/$ 17 000/"https://im.mashina.kg/tachka/images//b/e/d/bedf95763ec88a4c655ee61bea975424_240x180.jpg"/2014 г., 2.1 л., автомат/внедорожник 5 дв., дизель/руль слева, 221 750 км
Mazda 6/$ 3 100/"https://im.mashina.kg/tachka/images//0/f/f/0ff73eebe6f3faad4e1a012870f24e3f_240x180.jpg"/2003 г., 3 л., автомат/седан, бензин/руль слева
Honda Odyssey (North America)/$ 10 850/"https://im.mashina.kg/tachka/images//5/8/f/58fda219029671ac5cee893391dc9799_240x180.jpg"/2010 г., 3.5 л., автомат/минивэн, бензин/руль слева, 145 000 км
Hyundai Tuscani/$ 8 000/"https://im.mashina.kg/tachka/images//4/4/c/44c26e5a7bb16936171f582ba523aba4_240x180.jpg"/2007 г., 2 л., автомат/купе, бензин/руль слева, 163 000 км
Honda Jazz/$ 6 400/"https://im.mashina.kg/tachka/images//5/a/4/5a43600530a7388ed76182c63017a622_240x180.jpg"/2009 г., 1.2 л., механика/хэтчбек 5 дв., бензин/руль слева, 90 000 км
Daewoo Matiz/$ 2 948//1999 г., 0.8 л., механика/хэтчбек 5 дв., бензин/руль слева
Land Rover Range Rover/$ 21 000/"https://im.mashina.kg/tachka/images//2/9/0/290dccbf882f9c4b5b6aaf02c6e5a5d1_240x180.jpg"/2010 г., 5 л., автомат/внедорожник 5 дв., бензин/руль слева
Toyota Corolla/$ 16 500/"https://im.mashina.kg/tachka/images//f/e/c/fec67ebfea1bc7a1ac4bdfd4de6bdd87_240x180.jpg"/2017 г., 1.6 л., механика/седан, бензин/руль слева, 4 000 км
Volkswagen Caravelle/$ 1 887/"https://im.mashina.kg/tachka/images//c/7/5/c75b5f85f6636785bc33f736f16b9ac0_240x180.jpg"/1986 г., 1.7 л., механика/минивэн, дизель/руль слева, 300 000 км
Hyundai Elantra/$ 11 000//2014 г., 1.8 л., автомат/седан, бензин/руль слева, 75 000 км
Honda CR-V/$ 4 187/"https://im.mashina.kg/tachka/images//1/5/5/155cfafb3c70d393f24595fb341102d0_240x180.jpg"/1996 г., 2 л., автомат/внедорожник 5 дв., бензин/руль справа
Mitsubishi Eclipse/$ 6 500/"https://im.mashina.kg/tachka/images//3/e/1/3e1f2cffbb4e3d6c22db0a51d694f726_240x180.jpg"/1998 г., 2 л., механика/купе, бензин/руль слева, 149 669 км
Volkswagen Vento/$ 1 710/"https://im.mashina.kg/tachka/images//1/7/e/17e5e294bee9c9d24710606489f18104_240x180.jpg"/1993 г., 1.8 л., механика/седан, бензин/руль слева
Nissan Primera/$ 2 359//2000 г., 1.8 л., механика/седан, бензин/руль слева
ВАЗ (Lada) 2107/$ 3 066/"https://im.mashina.kg/tachka/images//a/2/5/a25efe981127eb09bb13f9b1c06217dc_240x180.jpg"/2010 г., 1.6 л., механика/седан, бензин/руль слева, 67 000 км
Volkswagen Jetta/$ 1 651/"https://im.mashina.kg/tachka/images//4/e/2/4e223568ce692731a7a00f9414309789_240x180.jpg"/1990 г., 1.8 л., механика/седан, бензин/руль слева
Lexus ES/$ 20 000/"https://im.mashina.kg/tachka/images//8/2/a/82a8a858e5a41c71d813cadba0b9ca1b_240x180.jpg"/2015 г., 2 л., автомат/седан, бензин/руль слева, 144 000 км
BMW 3 Серия/$ 4 500/"https://im.mashina.kg/tachka/images//e/d/8/ed84b7b418289ad799621cfcbb68498a_240x180.jpg"/1999 г., 1.9 л., автомат/седан, бензин/руль слева, 320 000 км
Audi 100/$ 3 066/"https://im.mashina.kg/tachka/images//f/8/4/f84e5963d76fe5d8fbad203afb081ba2_240x180.jpg"/1991 г., 2.8 л., механика/седан, бензин/руль слева, 232 000 км
Jeep Liberty (North America)/$ 7 800/"https://im.mashina.kg/tachka/images//f/c/7/fc70d1102ff68b204dc58cda8d157793_240x180.jpg"/2003 г., 3.7 л., автомат/внедорожник 5 дв., бензин/руль слева, 320 000 км
Mercedes-Benz W124/$ 1 700/"https://im.mashina.kg/tachka/images//6/a/c/6ac4a70c93498cff558b3d2a6b66c616_240x180.jpg"/1987 г., 2.3 л., механика/седан, бензин/руль слева, 285 385 км
Volkswagen Golf/$ 5 000/"https://im.mashina.kg/tachka/images//b/7/4/b7487df079f881bff5d783abf89cd30d_240x180.jpg"/2004 г., 1.6 л., механика/хэтчбек 5 дв., бензин/руль слева, 158 000 км
Volkswagen Passat/$ 1 651/"https://im.mashina.kg/tachka/images//8/b/0/8b00e968d5eacd517002bab9b8d8be1c_240x180.jpg"/1988 г., 1.8 л., механика/седан, бензин/руль слева
ВАЗ (Lada) 2104/$ 649/"https://im.mashina.kg/tachka/images//4/f/1/4f1a0f7d870e8b9630b7bdf20c06bac4_240x180.jpg"/2000 г., 1.5 л., механика/универсал, бензин/руль слева
Toyota Crown Majesta/$ 7 500/"https://im.mashina.kg/tachka/images//6/9/2/692113fd449e4155c58903f9d524acb9_240x180.jpg"/2007 г., 4.3 л., автомат/седан, бензин/руль справа
Toyota Camry/$ 11 000/"https://im.mashina.kg/tachka/images//5/f/5/5f5c293180dd75365f7364f4d35e507e_240x180.jpg"/2008 г., 2.4 л., вариатор/седан, гибрид/руль слева, 270 000 км
Honda Inspire/$ 6 500/"https://im.mashina.kg/tachka/images//e/1/7/e17825a15dcfe25971377180640396fc_240x180.jpg"/2004 г., 3 л., автомат/седан, бензин/руль справа
Toyota Sienna/$ 20 000/"https://im.mashina.kg/tachka/images//c/d/7/cd76f18e4e3649625628e3ada605eb0c_240x180.jpg"/2011 г., 3.5 л., автомат/минивэн, бензин/руль слева
Mercedes-Benz E-класс/$ 3 600/"https://im.mashina.kg/tachka/images//b/4/6/b460fc13df55bda7bbe067a3a1bbb728_240x180.jpg"/1993 г., 3.2 л., автомат/седан, бензин/руль слева, 210 910 км
Toyota Harrier/$ 6 000/"https://im.mashina.kg/tachka/images//f/4/3/f434669386f9bb22f4fea2b55d4ea558_240x180.jpg"/1999 г., 3 л., автомат/внедорожник 5 дв., бензин/руль справа
Daewoo Tico/$ 826/"https://im.mashina.kg/tachka/images//b/f/f/bff7d81ec769c710042390e414769fcd_240x180.jpg"/1997 г., 0.8 л., механика/хэтчбек 5 дв., бензин/руль слева
Mercedes-Benz E-класс/$ 6 500/"https://im.mashina.kg/tachka/images//c/f/f/cff43a6eefef424c70071fa767c99b46_240x180.jpg"/2001 г., 2.6 л., автомат/седан, бензин/руль слева
Daewoo Matiz/$ 2 595/"https://im.mashina.kg/tachka/images//1/d/7/1d7355726b38ce3e1c8a0ca905fba4f7_240x180.jpg"/2012 г., 0.8 л., механика/хэтчбек 5 дв., бензин/руль слева, 151 534 км
Daewoo Nexia/$ 1 828/"https://im.mashina.kg/tachka/images//c/1/7/c17430bc9bd4d3af7ff81aa7dadc3588_240x180.jpg"/2003 г., 1.5 л., механика/седан, бензин/руль слева, 164 939 км
Lexus RX/$ 14 565/"https://im.mashina.kg/tachka/images//b/9/0/b9020156b9c0b3ced0a4055c901db367_240x180.jpg"/2003 г., 3.3 л., автомат/внедорожник 5 дв., бензин/руль слева, 231 110 км
Honda Stepwgn/$ 7 100/"https://im.mashina.kg/tachka/images//f/a/5/fa5aa5f3e9711c5f8bb048c2a7ae9b98_240x180.jpg"/2003 г., 2 л., автомат/минивэн, бензин/руль справа, 231 000 км
BMW X5/$ 13 200/"https://im.mashina.kg/tachka/images//2/d/c/2dc5f169e4ce7ae576a176f2a3915739_240x180.jpg"/2005 г., 4.8 л., автомат/внедорожник 5 дв., бензин/руль слева, 10 000 км
Opel Vectra/$ 1 038/"https://im.mashina.kg/tachka/images//d/c/6/dc6e8127e715e2353c088bcbcfe0ff13_240x180.jpg"/1993 г., 1.8 л., механика/седан, бензин/руль слева
Mitsubishi Galant/$ 1 651/"https://im.mashina.kg/tachka/images//c/4/2/c429acb817c2b54927d3de6ab6d16d98_240x180.jpg"/1994 г., 2 л., механика/хэтчбек 5 дв., бензин/руль слева
Honda CR-V/$ 4 000/"https://im.mashina.kg/tachka/images//f/5/0/f50e378ed0c6bd192e15070f06c64546_240x180.jpg"/1995 г., 2 л., автомат/внедорожник 5 дв., бензин/руль справа, 350 000 км
Hyundai Solaris/$ 5 897/"https://im.mashina.kg/tachka/images//8/e/2/8e243018a95347218d11cbf6bf40980b_240x180.jpg"/2012 г., 1.6 л., механика/седан, бензин/руль слева, 222 300 км
Toyota RAV 4/$ 21 500/"https://im.mashina.kg/tachka/images//b/c/6/bc6dc4c495b32c28cbfceaf3e38aae94_240x180.jpg"/2020 г., 2.5 л., автомат/внедорожник, бензин/руль слева, 10 000 км
Honda Odyssey/$ 5 500/"https://im.mashina.kg/tachka/images//8/8/2/882e88559ae3d66661339256ee8b6edc_240x180.jpg"/2001 г., 2.3 л., автомат/минивэн, бензин/руль справа
Mercedes-Benz E-класс/$ 3 900/"https://im.mashina.kg/tachka/images//c/6/9/c697f2dbe2c6728512f5ae501f48b514_240x180.jpg"/1993 г., 2.2 л., автомат/седан, бензин/руль слева, 200 000 км
Mercedes-Benz W124/$ 2 830/"https://im.mashina.kg/tachka/images//0/9/6/096f3250cd24d894a85ff0f5cec1164d_240x180.jpg"/1992 г., 2 л., механика/седан, бензин/руль слева, 350 000 км
Chevrolet Lanos/$ 1 651/"https://im.mashina.kg/tachka/images//4/e/8/4e8b3941a55f0f0a594642a286194720_240x180.jpg"/2008 г., 1.5 л., механика/седан, бензин/руль слева, 215 500 км
Toyota Estima/$ 6 486/"https://im.mashina.kg/tachka/images//9/7/8/978705d8b0985991aed176ec95700db1_240x180.jpg"/2002 г., 2.4 л., автомат/минивэн, бензин/руль справа
Opel Agila/$ 1 769/"https://im.mashina.kg/tachka/images//d/6/b/d6b128aa3d8a807621f60dfd9f94d84a_240x180.jpg"/2000 г., 1.2 л., механика/минивэн, бензин/руль слева, 145 700 км
Daewoo Nexia/$ 2 713/"https://im.mashina.kg/tachka/images//0/4/c/04cb594463a513d367d0b0ca76214d1b_240x180.jpg"/2008 г., 1.6 л., механика/седан, бензин/руль слева, 120 000 км
Honda Stepwgn/$ 8 700/"https://im.mashina.kg/tachka/images//f/e/2/fe296d68f6f13ffb9f29052790b40ee5_240x180.jpg"/2005 г., 2 л., автомат/минивэн, бензин/руль справа, 200 000 км
Mercedes-Benz E-класс/$ 8 700/"https://im.mashina.kg/tachka/images//d/f/b/dfb0ef10a5e8feec8ca625dee0bc4785_240x180.jpg"/2004 г., 3.2 л., автомат/седан, бензин/руль слева, 200 000 км
Ford F-150/$ 20 500/"https://im.mashina.kg/tachka/images//a/e/d/aed03fbbcb6068ee6340968381cea6bc_240x180.jpg"/2013 г., 3.5 л., автомат/пикап, бензин/руль слева, 183 024 км
Honda Odyssey/$ 3 600//2000 г., 2.3 л., автомат/минивэн, бензин/руль справа
Toyota Avensis/$ 7 000/"https://im.mashina.kg/tachka/images//7/4/2/74262d2f1cffeb8adc514adefde9ff10_240x180.jpg"/2004 г., 2 л., механика/универсал, бензин/руль слева, 200 000 км
Subaru Legacy/$ 10 000/"https://im.mashina.kg/tachka/images//7/0/7/707b1079bab6d257f47d51ae346dabe7_240x180.jpg"/2011 г., 2.5 л., автомат/седан, бензин/руль слева, 155 000 км
ВАЗ (Lada) 2107/$ 1 769/"https://im.mashina.kg/tachka/images//f/3/3/f33ca5b71558b6c013ec5ff74d1f0cd2_240x180.jpg"/2007 г., 1.6 л., механика/седан, бензин/руль слева
Daewoo Matiz/$ 1 769/"https://im.mashina.kg/tachka/images//8/e/5/8e5c03f6598ac81c280932fb5c6e0043_240x180.jpg"/2004 г., 0.8 л., механика/хэтчбек 5 дв., бензин/руль слева, 150 000 км
Daewoo Matiz/$ 2 948/"https://im.mashina.kg/tachka/images//5/5/0/5503af54067064c98e4ec5052e0b08d1_240x180.jpg"/2007 г., 0.8 л., механика/хэтчбек 5 дв., бензин/руль слева, 180 000 км
Volkswagen Passat CC/$ 8 750/"https://im.mashina.kg/tachka/images//2/0/7/207397c106174b6123f80e74f42ca02b_240x180.jpg"/2010 г., 1.8 л., робот/седан, бензин/руль слева, 140 000 км
ВАЗ (Lada) 2106/$ 1 297/"https://im.mashina.kg/tachka/images//3/6/a/36a9ea1a53e6b47c5e55a9cb32660f95_240x180.jpg"/1995 г., 1.5 л., механика/седан, бензин/руль слева, 160 000 км
Kia Rio/$ 2 830/"https://im.mashina.kg/tachka/images//6/8/e/68e75cf0dc13a56406ec510ee2c67f39_240x180.jpg"/2003 г., 1.5 л., механика/седан, бензин/руль слева, 150 000 км
Toyota Sequoia/$ 19 999/"https://im.mashina.kg/tachka/images//9/e/a/9ea0e5951ec406454d71b062c9a6d09c_240x180.jpg"/2008 г., 5.7 л., автомат/внедорожник 5 дв., бензин/руль слева, 154 000 км
Subaru Outback/$ 17 100/"https://im.mashina.kg/tachka/images//0/1/1/011a35e1e08fb4f034cb76592ada8e1a_240x180.jpg"/2016 г., 2.5 л., вариатор/универсал, бензин/руль слева, 110 000 км
Daewoo Nexia/$ 2 182/"https://im.mashina.kg/tachka/images//7/2/8/728b4e857d3d4a6a65cb7800c1220f0e_240x180.jpg"/2011 г., 1.5 л., механика/седан, бензин/руль слева, 180 000 км
Daewoo Nexia/$ 2 182/"https://im.mashina.kg/tachka/images//7/5/b/75b8d48be820d6df3337874863a4e85d_240x180.jpg"/2012 г., 1.5 л., механика/седан, бензин/руль слева
Mitsubishi Pajero/$ 6 600/"https://im.mashina.kg/tachka/images//2/e/b/2eb34f84c04000de6a2a98dcfd4c2de7_240x180.jpg"/2003 г., 2.5 л., механика/внедорожник 5 дв., дизель/руль слева
Lexus RX/$ 13 500/"https://im.mashina.kg/tachka/images//f/d/c/fdc813df9c9aa19d7e4ddb609f2571bb_240x180.jpg"/2007 г., 3.5 л., автомат/внедорожник 5 дв., бензин/руль слева
Volkswagen Vento/$ 2 123/"https://im.mashina.kg/tachka/images//c/b/e/cbe3abb5b3f01639e40dee7cc28f05d5_240x180.jpg"/1993 г., 1.8 л., механика/седан, бензин/руль слева
Lexus RX/$ 7 400/"https://im.mashina.kg/tachka/images//2/0/6/2066395ea4f620e2ec7ae991b9f35e01_240x180.jpg"/2001 г., 3 л., автомат/внедорожник 5 дв., бензин/руль справа, 210 000 км
Honda Fit/$ 4 800/"https://im.mashina.kg/tachka/images//1/0/4/104a9da19c7b881cb4e2337a8b005b18_240x180.jpg"/2003 г., 1.3 л., вариатор/хэтчбек 5 дв., бензин/руль справа, 299 200 км
Honda Inspire/$ 7 999/"https://im.mashina.kg/tachka/images//d/0/a/d0acd4d61b508967188638fa9f203011_240x180.jpg"/2003 г., 3 л., автомат/седан, бензин/руль справа, 218 000 км
Lexus GS/$ 7 700/"https://im.mashina.kg/tachka/images//4/8/a/48a69c86cd685383ac32608b3df47562_240x180.jpg"/2005 г., 3 л., автомат/седан, бензин/руль слева
Lexus RX/$ 12 799//2006 г., 3.5 л., автомат/внедорожник 5 дв., бензин/руль слева
Chevrolet Niva/$ 4 717/"https://im.mashina.kg/tachka/images//2/5/f/25fe5e042c74c6a6f6bfa4474a86b4e1_240x180.jpg"/2011 г., 1.7 л., механика/внедорожник 5 дв., бензин/руль слева, 150 000 км
Daihatsu Cuore/$ 2 005/"https://im.mashina.kg/tachka/images//4/f/4/4f4ca6a74ba4dc20199d0c81698e1537_240x180.jpg"/2004 г., 1 л., механика/хэтчбек 5 дв., бензин/руль слева, 320 000 км
Nissan Patrol/$ 9 500/"https://im.mashina.kg/tachka/images//b/3/d/b3d2370819275c980d8779b187944fbe_240x180.jpg"/2001 г., 3 л., механика/внедорожник 5 дв., дизель/руль слева, 350 000 км
Volkswagen Sharan/$ 2 948/"https://im.mashina.kg/tachka/images//7/7/8/77883219af967e5edfc02825a4d427a8_240x180.jpg"/2000 г., 2 л., механика/минивэн, бензин/руль слева, 100 000 км
ВАЗ (Lada) 2106/$ 1 356/"https://im.mashina.kg/tachka/images//1/e/4/1e432e888a07c3ee6164fe0718a52757_240x180.jpg"/1991 г., 1.3 л., механика/седан, бензин/руль слева
ГАЗ 3110 Волга/$ 1 887/"https://im.mashina.kg/tachka/images//e/5/d/e5d771c9e0329c776acbc0030326fa16_240x180.jpg"/1998 г., 2.4 л., механика/седан, бензин/руль слева, 60 000 км
Honda Odyssey/$ 2 359/"https://im.mashina.kg/tachka/images//c/2/d/c2d8bddedc420380362d050d0c3f6f1f_240x180.jpg"/1998 г., 2.3 л., автомат/минивэн, бензин/руль справа
Volkswagen Golf/$ 1 651/"https://im.mashina.kg/tachka/images//a/f/0/af0b224bbd90ee84c50d6602affbb2f8_240x180.jpg"/1992 г., 1.8 л., механика/хэтчбек 5 дв., бензин/руль слева
Mercedes-Benz E-класс/$ 5 800/"https://im.mashina.kg/tachka/images//9/7/8/9783168631540e0dc523a7ad86b6e69d_240x180.jpg"/1998 г., 4.3 л., автомат/седан, бензин/руль слева, 290 000 км
Audi 100/$ 2 300/"https://im.mashina.kg/tachka/images//9/4/0/9405265d8cab2079b24d01889968fbb2_240x180.jpg"/1991 г., 2.3 л., механика/седан, бензин/руль слева
Honda Stepwgn/$ 8 700/"https://im.mashina.kg/tachka/images//f/4/3/f43ce36f6abc3f9bcf4cdceafb4702b2_240x180.jpg"/2005 г., 2 л., автомат/минивэн, бензин/руль справа, 40 000 км
Mercedes-Benz C-класс/$ 4 717/"https://im.mashina.kg/tachka/images//5/d/7/5d7682d7419cef75db57f2ad8e1c28a4_240x180.jpg"/1998 г., 2 л., механика/седан, бензин/руль слева
Daewoo Tico/$ 649/"https://im.mashina.kg/tachka/images//7/5/8/7587f9e6fa3e51772101183a079e42c7_240x180.jpg"/1995 г., 0.8 л., механика/хэтчбек 5 дв., бензин/руль слева
Volkswagen Passat/$ 2 595/"https://im.mashina.kg/tachka/images//5/3/3/5334596c88602ecab5d358fc0c5e61cd_240x180.jpg"/1993 г., 1.8 л., механика/универсал, бензин/руль слева, 408 000 км
Volkswagen Golf GTI/$ 3 066/"https://im.mashina.kg/tachka/images//4/2/3/4239348bd8ec8f77f151309a18f18cd6_240x180.jpg"/1990 г., 1.8 л., механика/хэтчбек 5 дв., бензин/руль слева, 280 000 км
Mazda 6/$ 2 713/"https://im.mashina.kg/tachka/images//0/c/2/0c2993d86776072e91135b5a084ae48f_240x180.jpg"/2002 г., 2 л., механика/седан, бензин/руль справа
Toyota Ist/$ 5 000/"https://im.mashina.kg/tachka/images//b/2/0/b20efa5be071c810c4278a6b68fa8550_240x180.jpg"/2003 г., 1.5 л., автомат/хэтчбек 5 дв., бензин/руль справа
Audi A6/$ 22 000/"https://im.mashina.kg/tachka/images//b/d/3/bd3eb4c0ac808a0c11f89576148d2ebb_240x180.jpg"/2016 г., 2 л., робот/седан, дизель/руль слева, 120 000 км
Chevrolet Spark/$ 3 538/"https://im.mashina.kg/tachka/images//7/9/1/791569a620677a5450a3fbf59a78855a_240x180.jpg"/2008 г., 1 л., механика/хэтчбек 5 дв., бензин/руль слева, 130 000 км
